time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,mean_abs_lateral_m,p95_abs_lateral_m,mean_abs_heading_deg,p95_abs_heading_deg,settled_fraction,fall_fraction
0.22,move,0.08,0.10346462577581406,0.19748257100582123,0.531653881072998,0.7263325452804565,4.537021636962891,6.6782073974609375,0.13577869534492493,0.012350445613265038,0.02196924202144146,0.8998008966445923,1.5466071367263794,0.0,0.0
0.24,move,0.08,0.0757451057434082,0.13513343036174774,0.6378925442695618,0.8465942144393921,4.432304382324219,6.783384799957275,0.13623836636543274,0.013313664123415947,0.023359814658761024,0.8166893720626831,1.6069406270980835,0.0,0.0
0.26,move,0.08,0.07032328844070435,0.09310595691204071,0.6713443994522095,1.0063532590866089,4.454948425292969,6.868889331817627,0.13666242361068726,0.01353205181658268,0.024271022528409958,0.6860746145248413,1.5210539102554321,0.0,0.0
0.28,move,0.08,0.0938383936882019,0.1389877200126648,0.6988372802734375,1.038312554359436,4.714797496795654,6.835391044616699,0.13708725571632385,0.012866498902440071,0.02465994842350483,0.4752088785171509,1.1770448684692383,0.0,0.0
0.3,move,0.08,0.12617969512939453,0.19786232709884644,0.6188439130783081,1.0729337930679321,5.052111625671387,6.650950908660889,0.137507826089859,0.011347115971148014,0.0244500283151865,0.32903778553009033,0.7702024579048157,0.0,0.0
0.32,move,0.08,0.16095630824565887,0.23586267232894897,0.6037721633911133,0.8050033450126648,5.2159318923950195,6.407715320587158,0.13806381821632385,0.010890409350395203,0.02340603992342949,0.39515894651412964,0.9038645029067993,0.0,0.0
0.34,move,0.08,0.22313880920410156,0.2950112223625183,0.6708698272705078,1.020012617111206,5.134740352630615,6.041569232940674,0.13866302371025085,0.011195896193385124,0.02104046754539013,0.4758087992668152,1.1442545652389526,0.0,0.0
0.36,move,0.08,0.26275551319122314,0.3641135096549988,0.8226646184921265,1.1717708110809326,4.907894134521484,5.747636318206787,0.13944011926651,0.010523373261094093,0.016997264698147774,0.557586669921875,1.2063443660736084,0.0,0.0
0.38,move,0.08,0.28830111026763916,0.4323413670063019,0.9239547252655029,1.5206340551376343,4.673056602478027,5.509714126586914,0.14029580354690552,0.008970163762569427,0.01858624443411827,0.5535935163497925,1.2747604846954346,0.0,0.0
0.4,move,0.08,0.29832181334495544,0.47455069422721863,0.9258112907409668,1.414939045906067,4.532673358917236,5.514275550842285,0.14081354439258575,0.011120667681097984,0.021783210337162018,0.544277548789978,1.3508422374725342,0.0,0.0
0.42,move,0.08,0.2624436020851135,0.4704504907131195,1.1315867900848389,1.835161805152893,4.215010166168213,5.546798229217529,0.1408555805683136,0.015667062252759933,0.02439870499074459,0.693717360496521,1.4383853673934937,0.0,0.0
0.44,move,0.08,0.197529599070549,0.3374119997024536,1.0359599590301514,1.7639048099517822,3.6893701553344727,5.546090126037598,0.1408645659685135,0.019821593537926674,0.026738794520497322,0.8592761754989624,1.4642232656478882,0.0,0.0
0.46,move,0.08,0.16016164422035217,0.2515692412853241,0.7685405015945435,1.2450464963912964,3.4155452251434326,5.602461814880371,0.14101722836494446,0.0224132239818573,0.028616169467568398,0.7817070484161377,1.3105309009552002,0.0,0.0
0.48,move,0.08,0.14230865240097046,0.19968213140964508,0.5827754139900208,1.2233023643493652,3.4463253021240234,5.363202095031738,0.14092211425304413,0.023857250809669495,0.03042038530111313,0.6357678174972534,1.1474003791809082,0.0,0.0
0.5,move,0.08,0.13783803582191467,0.21456101536750793,0.514797031879425,1.0775388479232788,3.475830316543579,4.907540798187256,0.1405857503414154,0.024176470935344696,0.031164424493908882,0.5739715099334717,1.0855575799942017,0.0,0.0
0.52,move,0.08,0.1443115472793579,0.224326953291893,0.6213560104370117,1.1107466220855713,3.5235321521759033,4.811919212341309,0.1400354951620102,0.023350898176431656,0.030261758714914322,0.6271469593048096,1.3443076610565186,0.0,0.0
