trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
107,backward,False,True,0.6200000047683716,0.09955473989248276,0.0037753148935735226,0.03374851122498512,10.958601951599121,11.028372764587402,0.02563652954995632
108,backward,False,True,0.5600000023841858,0.08358735591173172,0.0036286795511841774,0.021228834986686707,10.960847854614258,10.991124153137207,0.020432816818356514
109,backward,False,True,0.5600000023841858,0.07746854424476624,0.002651945687830448,0.03198019042611122,10.89151668548584,10.955817222595215,0.02556397207081318
110,backward,False,True,0.5199999809265137,0.003724949201568961,0.0012155090225860476,0.03895893320441246,11.077520370483398,11.486862182617188,0.01927921362221241
111,backward,False,True,0.5600000023841858,0.01020469143986702,0.002891482086852193,0.028321856632828712,10.203669548034668,10.50592041015625,0.021469546481966972
112,backward,False,True,0.6200000047683716,0.06581614911556244,0.004588453099131584,0.03815578669309616,10.783190727233887,10.975046157836914,0.03586741164326668
113,backward,False,True,0.5199999809265137,0.09558673948049545,0.0030531773809343576,0.03355415165424347,10.977018356323242,10.991894721984863,0.016965515911579132
114,backward,False,True,0.5600000023841858,0.09117951989173889,0.0025627075228840113,0.02894722856581211,10.96883773803711,11.066085815429688,0.026549633592367172
115,backward,False,True,0.5999999642372131,0.09766436368227005,0.0009582811617292464,0.02295142225921154,10.846892356872559,11.018675804138184,0.027034321799874306
116,backward,False,True,0.6800000071525574,0.05686416104435921,0.00155094254296273,0.027781518176198006,10.746000289916992,10.942782402038574,0.03982190787792206
117,backward,False,True,0.6399999856948853,0.023104602470993996,0.0038797310553491116,0.025881020352244377,10.924308776855469,11.154062271118164,0.03896297141909599
118,backward,False,True,0.6599999666213989,0.09821146726608276,0.0030718764755874872,0.02602289617061615,10.968406677246094,11.024605751037598,0.025929834693670273
119,backward,False,True,0.5600000023841858,0.08853892236948013,0.0018892044899985194,0.02602793090045452,10.65859317779541,10.999361991882324,0.03427456319332123
120,backward,False,True,0.5600000023841858,0.08843638002872467,0.0021652330178767443,0.025016725063323975,11.00202751159668,11.087505340576172,0.028001081198453903
121,backward,False,True,0.5999999642372131,0.09869574010372162,0.004128762520849705,0.03610809147357941,10.952168464660645,11.026410102844238,0.02762620337307453
122,backward,False,True,0.6200000047683716,0.05083423852920532,0.0015358023811131716,0.03070855885744095,10.935295104980469,10.988276481628418,0.03768759220838547
123,backward,False,True,0.5600000023841858,0.08624687790870667,0.0018745033303275704,0.021028216928243637,10.909195899963379,10.951233863830566,0.026766430586576462
124,backward,False,True,0.7199999690055847,0.04264140874147415,0.0018734277691692114,0.029980598017573357,10.837995529174805,10.935367584228516,0.03937113657593727
125,backward,False,True,0.5799999833106995,-0.002746016252785921,0.002518619876354933,0.02395062893629074,10.871581077575684,13.662219047546387,0.030113572254776955
126,backward,False,True,0.5799999833106995,0.09273945540189743,0.004121019039303064,0.031200572848320007,10.964348793029785,11.024605751037598,0.024372978135943413
127,backward,False,True,0.6599999666213989,0.020491711795330048,0.0031379733700305223,0.03480546548962593,10.863574981689453,11.693036079406738,0.03665482625365257
