trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
108,backward,False,True,0.47999998927116394,0.15159115195274353,0.0024818568490445614,0.008485578000545502,9.95358657836914,10.859297752380371,0.02853681892156601
109,backward,False,True,0.4599999785423279,0.14912648499011993,0.0024202747736126184,0.01658044196665287,9.863064765930176,10.759380340576172,0.027539141476154327
110,backward,False,True,0.47999998927116394,0.1510389745235443,0.003241090103983879,0.017064834013581276,9.859972953796387,10.954253196716309,0.027984511107206345
111,backward,False,True,0.4599999785423279,0.1523464322090149,0.0028595635667443275,0.015710756182670593,10.002447128295898,10.740998268127441,0.02944966033101082
112,backward,False,True,0.47999998927116394,0.15124556422233582,0.002813925500959158,0.013361136429011822,10.158072471618652,10.61021900177002,0.02525021694600582
113,backward,False,True,0.47999998927116394,0.1503918319940567,0.0025278059765696526,0.013811078853905201,9.856563568115234,10.566598892211914,0.028176728636026382
114,backward,False,True,0.47999998927116394,0.1540258228778839,0.0028285651933401823,0.015801256522536278,9.738940238952637,10.738286018371582,0.02751096338033676
115,backward,False,True,0.47999998927116394,0.15338359773159027,0.004341892432421446,0.0177366491407156,10.389116287231445,10.706070899963379,0.026881419122219086
116,backward,False,True,0.4599999785423279,0.1506657898426056,0.0031967172399163246,0.011910706758499146,9.827512741088867,10.402006149291992,0.027757059782743454
117,backward,False,True,0.47999998927116394,0.15943479537963867,0.002057780511677265,0.00797892827540636,9.140951156616211,10.544918060302734,0.02588869072496891
118,backward,False,True,0.47999998927116394,0.15027092397212982,0.00276135909371078,0.01641540788114071,10.123819351196289,10.450316429138184,0.026541970670223236
119,backward,False,True,0.5,0.151714488863945,0.002194436499848962,0.015504665672779083,9.8720121383667,10.752554893493652,0.02957257255911827
120,backward,False,True,0.47999998927116394,0.15094217658042908,0.0031089186668395996,0.01778295822441578,10.218600273132324,10.854783058166504,0.027132144197821617
121,backward,False,True,0.47999998927116394,0.15095581114292145,0.004228522535413504,0.015606356784701347,10.444704055786133,10.773530960083008,0.0268216785043478
122,backward,False,True,0.47999998927116394,0.15000319480895996,0.003316715592518449,0.016340935602784157,10.0797758102417,10.719169616699219,0.028479360044002533
123,backward,False,True,0.47999998927116394,0.15987104177474976,0.0025694372598081827,0.01576789654791355,9.476933479309082,10.560246467590332,0.025783047080039978
124,backward,False,True,0.4599999785423279,0.1494779884815216,0.002828508848324418,0.01987403817474842,9.87071704864502,10.662322044372559,0.029731642454862595
125,backward,False,True,0.47999998927116394,0.15426097810268402,0.0037308132741600275,0.018210407346487045,9.705573081970215,10.629491806030273,0.028524186462163925
126,backward,False,True,0.47999998927116394,0.14957590401172638,0.0024248226545751095,0.017635131254792213,9.966558456420898,10.823201179504395,0.02889951318502426
127,backward,False,True,0.47999998927116394,0.15153543651103973,0.004637185484170914,0.01389031857252121,10.089703559875488,10.69429874420166,0.028422750532627106
