time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,settled_fraction,fall_fraction
0.38,move,0.08,0.3050283193588257,0.42132309079170227,1.2005749940872192,2.1277103424072266,3.4697251319885254,5.6661152839660645,0.150669664144516,0.0,0.0
0.4,move,0.08,0.32162588834762573,0.49355727434158325,1.1342990398406982,2.099360942840576,4.456366539001465,5.696267127990723,0.15120179951190948,0.0,0.0
0.42,move,0.08,0.33454203605651855,0.5602081418037415,1.0515227317810059,1.8266799449920654,5.4259796142578125,6.2675700187683105,0.15162399411201477,0.0,0.0
0.44,move,0.08,0.3305962085723877,0.6131128668785095,1.0958340167999268,1.657616376876831,6.368771553039551,7.521691799163818,0.15140853822231293,0.0,0.0
0.46,move,0.08,0.28770285844802856,0.6213186979293823,1.3666691780090332,2.308572292327881,7.367615699768066,8.523686408996582,0.15069247782230377,0.0,0.0
0.48,move,0.08,0.2543222904205322,0.3983672261238098,1.1570549011230469,1.681113600730896,8.245916366577148,9.202775001525879,0.1510017067193985,0.0,0.0
0.5,move,0.08,0.25740736722946167,0.3419899046421051,0.8592818975448608,1.1573840379714966,8.712166786193848,9.791959762573242,0.15103040635585785,0.0,0.0
0.52,move,0.08,0.25694435834884644,0.2936074733734131,0.8754090666770935,1.1879812479019165,8.8140869140625,10.642491340637207,0.15071195363998413,0.0,0.0
0.54,move,0.08,0.2583732604980469,0.364236056804657,0.8808069825172424,1.5044512748718262,8.656838417053223,11.145464897155762,0.1507519781589508,0.0,0.0
0.56,move,0.08,0.25194215774536133,0.35174018144607544,0.8198045492172241,1.5490058660507202,8.566366195678711,11.37264347076416,0.15133917331695557,0.0,0.0
0.58,move,0.08,0.24242225289344788,0.3466911315917969,0.8140280842781067,1.3368676900863647,8.478033065795898,11.490766525268555,0.15206223726272583,0.0,0.0
0.6,move,0.08,0.2310207486152649,0.3471178412437439,0.764802098274231,1.0423429012298584,8.353357315063477,11.542116165161133,0.1527571976184845,0.0,0.0
0.62,move,0.08,0.21428444981575012,0.3369232714176178,0.7417633533477783,0.9089396595954895,8.138534545898438,11.51047134399414,0.1532883495092392,0.0,0.0
0.64,move,0.08,0.19875095784664154,0.3262541890144348,0.7423670291900635,0.894093930721283,7.806462287902832,11.475542068481445,0.15348567068576813,0.0,0.0
0.66,move,0.08,0.20031583309173584,0.32498931884765625,0.6257385015487671,0.8357585668563843,7.414459228515625,11.383974075317383,0.1534079909324646,0.0,0.0
0.68,move,0.08,0.20892637968063354,0.3179738223552704,0.6325488090515137,0.7689248323440552,7.087456703186035,11.22407341003418,0.15338757634162903,0.0,0.0
0.7,move,0.08,0.20574335753917694,0.26860788464546204,0.6347183585166931,0.7711485028266907,6.740105628967285,10.866019248962402,0.15345394611358643,0.0,0.0
0.72,move,0.08,0.20665237307548523,0.23692235350608826,0.6921361088752747,0.9320563077926636,6.175268173217773,10.259048461914062,0.15289859473705292,0.0,0.0
0.74,move,0.08,0.21177470684051514,0.2717950642108917,0.8055484294891357,1.2240849733352661,5.4507927894592285,9.386344909667969,0.15179060399532318,0.0,0.0
0.76,move,0.08,0.2120724469423294,0.3157021999359131,0.9517120122909546,1.676628828048706,4.546197891235352,8.154056549072266,0.15021401643753052,0.0,0.0
