time_s,phase,target_height_m,mean_height_m,command_vx_mps,mean_vx_mps,mean_linear_speed_mps,mean_abs_lateral_m,mean_abs_heading_deg,double_contact_fraction,mean_action_rms,mean_action_rate,fall_fraction
2.22,squat_1,0.132,0.138938307762146,0.0,0.008896459825336933,0.020367370918393135,0.007684584241360426,1.16725754737854,1.0,1.4145684242248535,0.012747719883918762,0.0
2.24,squat_1,0.132,0.1386718451976776,0.0,0.009374157525599003,0.021795708686113358,0.008017141371965408,1.178289532661438,1.0,1.4192612171173096,0.013467224314808846,0.0
2.26,squat_1,0.132,0.13838759064674377,0.0,0.009844609536230564,0.023725446313619614,0.008383207023143768,1.1891356706619263,1.0,1.4240520000457764,0.013569380156695843,0.0
2.28,squat_1,0.132,0.13808688521385193,0.0,0.010294478386640549,0.025706632062792778,0.00878213532269001,1.1978580951690674,1.0,1.4287266731262207,0.013403341174125671,0.0
2.3,squat_1,0.132,0.1377716064453125,0.0,0.010611265897750854,0.02758483961224556,0.009208660572767258,1.2050786018371582,1.0,1.4332740306854248,0.013580591417849064,0.0
2.32,squat_1,0.132,0.13744370639324188,0.0,0.011396901682019234,0.029034391045570374,0.009656907990574837,1.2101161479949951,1.0,1.437716007232666,0.013603557832539082,0.0
2.34,squat_1,0.132,0.13710647821426392,0.0,0.011600600555539131,0.02998870238661766,0.01011909544467926,1.2148549556732178,1.0,1.4418503046035767,0.013794361613690853,0.0
2.36,squat_1,0.132,0.13676300644874573,0.0,0.011744901537895203,0.030471228063106537,0.010591498576104641,1.2200748920440674,1.0,1.445360779762268,0.013434146530926228,0.0
2.38,squat_1,0.132,0.1364945024251938,0.0,0.013229457661509514,0.02272077649831772,0.011026931926608086,1.225733995437622,1.0,1.4485013484954834,0.013245556503534317,0.0
2.4,squat_1,0.132,0.1363423764705658,0.0,0.01224845927208662,0.016501978039741516,0.011309375986456871,1.2035032510757446,1.0,1.4538767337799072,0.025056246668100357,0.0
2.42,squat_1,0.132,0.13618920743465424,0.0,0.013359930366277695,0.016519974917173386,0.011539297178387642,1.1813671588897705,1.0,1.456502914428711,0.01619555428624153,0.0
2.44,squat_1,0.132,0.1360383927822113,0.0,0.014224650338292122,0.016365423798561096,0.011749781668186188,1.1600837707519531,1.0,1.4573893547058105,0.011009414680302143,0.0
2.46,squat_1,0.132,0.13589416444301605,0.0,0.015334966592490673,0.01687825843691826,0.011943582445383072,1.1413424015045166,1.0,1.460258960723877,0.013804656453430653,0.0
2.48,squat_1,0.132,0.13575710356235504,0.0,0.016270272433757782,0.01743299700319767,0.012127012945711613,1.128122329711914,1.0,1.461726188659668,0.011517243459820747,0.0
2.5,squat_1,0.132,0.1356293261051178,0.0,0.01679081656038761,0.0176872406154871,0.012300076894462109,1.1147539615631104,1.0,1.462598204612732,0.009577183984220028,0.0
2.52,squat_1,0.132,0.13551130890846252,0.0,0.017059288918972015,0.017935525625944138,0.012466765940189362,1.100356936454773,1.0,1.4639456272125244,0.009619029238820076,0.0
2.54,squat_1,0.132,0.13540828227996826,0.0,0.01637483388185501,0.017330128699541092,0.0126228928565979,1.0820257663726807,1.0,1.4649040699005127,0.008593516424298286,0.0
2.56,squat_1,0.132,0.13531994819641113,0.0,0.015587703324854374,0.016488950699567795,0.012769944965839386,1.058121919631958,1.0,1.4659242630004883,0.008124707266688347,0.0
2.58,squat_1,0.132,0.1352466642856598,0.0,0.013812057673931122,0.014650103636085987,0.012904069386422634,1.0301258563995361,1.0,1.4669179916381836,0.0074835531413555145,0.0
2.6,squat_1,0.132,0.13518382608890533,0.0,0.013295263051986694,0.013844694942235947,0.01302378624677658,1.0042502880096436,1.0,1.4678447246551514,0.006805532146245241,0.0
2.62,squat_1,0.132,0.13512775301933289,0.0,0.01199986133724451,0.012545935809612274,0.013126125559210777,0.9846802949905396,1.0,1.4682976007461548,0.005444098263978958,0.0
2.64,squat_1,0.132,0.1350809931755066,0.0,0.010684628039598465,0.011155192740261555,0.013210747390985489,0.9670892953872681,1.0,1.4688398838043213,0.004439776763319969,0.0
2.66,squat_1,0.132,0.1350436955690384,0.0,0.009256353601813316,0.009770382195711136,0.013284407556056976,0.9529675841331482,1.0,1.4694335460662842,0.003912260755896568,0.0
2.68,squat_1,0.132,0.13501542806625366,0.0,0.00779205746948719,0.008404544554650784,0.013349765911698341,0.9403940439224243,1.0,1.4699383974075317,0.0035032304003834724,0.0
2.7,squat_1,0.132,0.13499575853347778,0.0,0.00657538790255785,0.007299759890884161,0.013413259759545326,0.9302128553390503,1.0,1.4705276489257812,0.0031100306659936905,0.0
2.72,squat_1,0.132,0.13498297333717346,0.0,0.0055180443450808525,0.006321428343653679,0.013476863503456116,0.9247651100158691,1.0,1.4712281227111816,0.0030691525898873806,0.0
2.74,squat_1,0.132,0.13497400283813477,0.0,0.004906398244202137,0.005746377632021904,0.013538301922380924,0.9217605590820312,1.0,1.4717042446136475,0.0026725060306489468,0.0
2.76,squat_1,0.132,0.13496790826320648,0.0,0.004410609137266874,0.005206480156630278,0.013596429489552975,0.9204028844833374,1.0,1.4721217155456543,0.00224509765394032,0.0
2.78,squat_1,0.132,0.13496312499046326,0.0,0.0042132604867219925,0.004981298930943012,0.013650942593812943,0.92058265209198,1.0,1.4724639654159546,0.0019042774802073836,0.0
2.8,squat_1,0.132,0.13495932519435883,0.0,0.00419031223282218,0.004922189749777317,0.01370016299188137,0.9219177961349487,1.0,1.4726948738098145,0.0016450793482363224,0.0
2.82,squat_1,0.132,0.1349567323923111,0.0,0.004039277788251638,0.004700471181422472,0.013746581971645355,0.9232773184776306,1.0,1.4728000164031982,0.0015475318068638444,0.0
2.84,squat_1,0.132,0.1349543333053589,0.0,0.004085215274244547,0.004673982970416546,0.013788454234600067,0.9250932335853577,1.0,1.472909688949585,0.0015450672945007682,0.0
2.86,squat_1,0.132,0.13495229184627533,0.0,0.004075710661709309,0.004642159678041935,0.013826286420226097,0.9272662401199341,1.0,1.472886562347412,0.0015195516170933843,0.0
2.88,squat_1,0.132,0.13495038449764252,0.0,0.004152063280344009,0.004729181528091431,0.013860936276614666,0.9296070337295532,1.0,1.4728389978408813,0.0016896098386496305,0.0
2.9,squat_1,0.132,0.1349489539861679,0.0,0.0042433724738657475,0.004791478160768747,0.01389326248317957,0.9324001669883728,1.0,1.472843885421753,0.0016525962855666876,0.0
2.92,squat_1,0.132,0.13494734466075897,0.0,0.004205966368317604,0.004756557289510965,0.013924647122621536,0.9348910450935364,1.0,1.4728236198425293,0.0016542652156203985,0.0
2.94,squat_1,0.132,0.13494619727134705,0.0,0.004266348667442799,0.0048370156437158585,0.013953839428722858,0.9375220537185669,1.0,1.4727849960327148,0.0014968414325267076,0.0
2.96,squat_1,0.132,0.13494513928890228,0.0,0.004246462136507034,0.004831873811781406,0.013980679214000702,0.9399107694625854,1.0,1.472737193107605,0.0014841962838545442,0.0
2.98,squat_1,0.132,0.13494423031806946,0.0,0.004257291555404663,0.0048586465418338776,0.01400710828602314,0.9425674676895142,1.0,1.4726872444152832,0.0014092077035456896,0.0
3.0,squat_1,0.132,0.1349433958530426,0.0,0.004307908937335014,0.00486717838793993,0.014034120365977287,0.9454782009124756,1.0,1.472678542137146,0.0013738760026171803,0.0
