time_s,mean_ball_progress_m,mean_ball_speed_mps,mean_robot_ball_distance_m,mean_closest_robot_ball_distance_m,success_fraction,fall_fraction
4.5,0.3050394654273987,0.05160478129982948,0.4865140914916992,0.03215886279940605,0.640625,0.015625
4.52,0.30606964230537415,0.05145750939846039,0.48699936270713806,0.03215886279940605,0.640625,0.015625
4.54,0.30709707736968994,0.05131059139966965,0.4870513379573822,0.03215886279940605,0.640625,0.015625
4.56,0.3081214427947998,0.05116415023803711,0.48680904507637024,0.03215886279940605,0.640625,0.015625
4.58,0.3091428875923157,0.05101783946156502,0.4864671230316162,0.03215886279940605,0.640625,0.015625
4.6,0.31016117334365845,0.05087202414870262,0.4862927794456482,0.03215886279940605,0.640625,0.015625
4.62,0.31117701530456543,0.05072673037648201,0.48639410734176636,0.03215886279940605,0.640625,0.015625
4.64,0.31218987703323364,0.05058218166232109,0.4870772957801819,0.03215886279940605,0.640625,0.015625
4.66,0.313199520111084,0.0504378080368042,0.4883488118648529,0.03215886279940605,0.640625,0.015625
4.68,0.3142063319683075,0.05029396712779999,0.4903521239757538,0.03215886279940605,0.640625,0.015625
4.7,0.3152105510234833,0.0501503087580204,0.4930104613304138,0.03215886279940605,0.640625,0.015625
4.72,0.3162120282649994,0.05000714957714081,0.49552303552627563,0.03215886279940605,0.640625,0.015625
4.74,0.31720978021621704,0.04986444488167763,0.49836623668670654,0.03215886279940605,0.640625,0.015625
4.76,0.31820550560951233,0.049721937626600266,0.5017704963684082,0.03215886279940605,0.640625,0.015625
4.78,0.3191981017589569,0.049580223858356476,0.5057255029678345,0.03215886279940605,0.640625,0.015625
4.8,0.3201879560947418,0.04943886771798134,0.5089234709739685,0.03215886279940605,0.640625,0.015625
4.82,0.3211750090122223,0.04929746314883232,0.5115972757339478,0.03215886279940605,0.640625,0.015625
4.84,0.3221590518951416,0.04915708303451538,0.5136491656303406,0.03215886279940605,0.640625,0.015625
4.86,0.32314085960388184,0.0490170419216156,0.5154661536216736,0.03215886279940605,0.640625,0.015625
4.88,0.32411888241767883,0.048877328634262085,0.5172157883644104,0.03215886279940605,0.640625,0.015625
4.9,0.3250950276851654,0.048737723380327225,0.519550621509552,0.03215886279940605,0.640625,0.015625
4.92,0.3260680139064789,0.04859829694032669,0.5226562023162842,0.03215886279940605,0.640625,0.015625
4.94,0.3270379900932312,0.05562517046928406,0.5260000228881836,0.03215886279940605,0.640625,0.015625
4.96,0.3280056118965149,0.05508781597018242,0.5297252535820007,0.03215886279940605,0.640625,0.015625
4.98,0.3289700746536255,0.056303102523088455,0.533478319644928,0.03215886279940605,0.640625,0.015625
5.0,0.32993245124816895,0.05593153089284897,0.5369617342948914,0.03215886279940605,0.640625,0.015625
5.02,0.330891489982605,0.05576857924461365,0.5401482582092285,0.03215886279940605,0.640625,0.015625
5.04,0.3318476974964142,0.055605921894311905,0.5417671203613281,0.03215886279940605,0.640625,0.015625
5.06,0.3328017294406891,0.05544381961226463,0.54185950756073,0.03215886279940605,0.640625,0.015625
5.08,0.3337530195713043,0.05528225749731064,0.5412877202033997,0.03215886279940605,0.640625,0.015625
5.1,0.3347010314464569,0.055120568722486496,0.5407443046569824,0.03215886279940605,0.640625,0.015625
5.12,0.3356466293334961,0.0549599714577198,0.539903461933136,0.03215886279940605,0.640625,0.015625
5.14,0.336589515209198,0.054800111800432205,0.5394921898841858,0.03215886279940605,0.640625,0.015625
5.16,0.3375300467014313,0.054640889167785645,0.5393470525741577,0.03215886279940605,0.640625,0.015625
5.18,0.3384673595428467,0.054481685161590576,0.5397429466247559,0.03215886279940605,0.640625,0.015625
5.2,0.33940190076828003,0.05432320758700371,0.5407781600952148,0.03215886279940605,0.640625,0.015625
5.22,0.34033429622650146,0.05416480079293251,0.5424185991287231,0.03215886279940605,0.640625,0.015625
5.24,0.34126409888267517,0.0464252308011055,0.5446830987930298,0.03215886279940605,0.640625,0.015625
5.26,0.3421907424926758,0.0462925061583519,0.5470355153083801,0.03215886279940605,0.640625,0.015625
5.28,0.3431150019168854,0.04616023972630501,0.5496689677238464,0.03215886279940605,0.640625,0.015625
5.3,0.3440365791320801,0.04602856561541557,0.5531089305877686,0.03215886279940605,0.640625,0.015625
5.32,0.34495559334754944,0.04589705169200897,0.5568380355834961,0.03215886279940605,0.640625,0.015625
5.34,0.3458719849586487,0.04576592147350311,0.5598109364509583,0.03215886279940605,0.640625,0.015625
5.36,0.34678560495376587,0.0456356406211853,0.5618717074394226,0.03215886279940605,0.640625,0.015625
5.38,0.34769678115844727,0.045505590736866,0.5630090236663818,0.03215886279940605,0.640625,0.015625
5.4,0.3486054837703705,0.04537581652402878,0.5637836456298828,0.03215886279940605,0.640625,0.015625
5.42,0.3495109975337982,0.045246370136737823,0.5650442838668823,0.03215886279940605,0.640625,0.015625
5.44,0.3504144847393036,0.04511708766222,0.5674697756767273,0.03215886279940605,0.640625,0.015625
5.46,0.35131537914276123,0.04498816281557083,0.5707765817642212,0.03215886279940605,0.640625,0.015625
5.48,0.3522133529186249,0.04485967382788658,0.5742747783660889,0.03215886279940605,0.640625,0.015625
